All Players 3 Year Averages MLB Standard Categories
Player,INNs	APP	GS	QS	CG	W	L	S	BS	K	BB	H	ERA	WHIP	Rank	
"Grayson Rodriguez SP  BAL"	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	1479
"Skylar Szynski SP  OAK"	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	1479
"Austin Wright RP  TB"	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	1479
"Nick Hernandez RP  HOU"	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	1479
"Juan Caballero RP  MIA"	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	1479
"Jacob Dahlstrand P  BOS"	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	1479
"Ian Anderson SP  ATL"	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	1479
"Boone Whiting P  STL"	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	1479
"Andrew Barbosa SP  MIL"	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	1479
"Cory Abbott SP  CHC"	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	1479
"Terry Doyle SP  ARI"	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	1479
"Connor Brogdon RP  PHI"	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	1479
"Nick Lodolo SP  CIN"	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	1479
"Williams Jerez RP  PIT"	12.2	14	0	0	0	0	0	0	0	12	8	14	5.68	1.74	2568
"Mike Hauschild RP  STL"	5.1	2	0	0	0	0	0	0	0	4	2	7	8.44	1.69	2570
"Zack Weiss RP  MIN "	0	0	0	0	0	0	0	0	0	0	1	1	0.00	0.00	2571
"Felix Jorge SP  CIN"	2.2	1	1	0	0	0	0	0	0	1	1	5	10.12	2.25	2572
"Dean Kiekhefer RP  OAK "	1.0	2	0	0	0	0	0	0	0	0	0	4	18.00	4.00	2573
"Roberto Gomez RP  PIT"	5.0	3	0	0	0	0	0	0	0	5	1	10	7.20	2.20	2576
"Josh Smith RP  CIN"	12.2	14	0	0	0	0	0	0	0	14	11	11	6.39	1.74	2580
"Rob Zastryzny RP  BAL"	6.1	3	0	0	0	0	0	0	0	5	4	8	7.11	1.89	2581
"Brett Graves RP  MIA"	16.2	10	0	0	0	0	0	0	0	10	6	20	5.40	1.56	2583
"Clay Holmes RP  PIT "	25.1	15	1	0	0	1	2	0	1	26	20	25	6.04	1.78	2586
"Kolby Allard SP  TEX "	26.2	6	5	1	0	2	2	0	0	18	12	36	6.08	1.80	2587
"Nick Rumbelow RP  NYM"	9.1	8	0	0	0	0	0	0	0	9	4	11	7.71	1.61	2591
"Drew Hutchison RP  NYY"	14.1	5	2	0	0	1	1	0	0	10	9	17	6.91	1.81	2592
"Aaron Wilkerson RP  MIL"	11.2	5	1	0	0	0	0	0	0	9	4	14	6.94	1.54	2595
"Chase De Jong RP  MIN"	15.2	4	3	1	0	0	1	0	0	9	7	17	5.75	1.53	2596
"Sean Poppen RP  MIN "	8.1	4	0	0	0	0	0	0	0	9	5	10	7.56	1.80	2599
"Branden Kline RP  BAL"	41.0	34	0	0	0	1	4	0	1	34	19	44	5.93	1.54	2601
"Joe Palumbo SP  TEX "	8.1	4	2	0	0	0	2	0	0	10	4	10	8.64	1.68	2602
"Andres Machado RP  KC"	1.1	1	0	0	0	0	0	0	0	0	1	3	20.25	3.00	2604
"Stephen Gonsalves SP  NYM"	12.1	4	2	0	0	1	1	0	0	8	11	14	6.57	2.03	2606
"Drew Anderson RP  PHI"	7.0	3	0	0	0	0	0	0	0	6	3	10	7.71	1.86	2607
"Josh Sborz RP  LAD"	9.0	7	0	0	0	0	1	0	0	7	4	10	8.00	1.56	2608
"Reggie McClain RP  PHI"	21.0	14	2	0	0	1	1	0	1	11	13	22	6.00	1.67	4490
"Joely Rodriguez RP  TEX"	9.0	9	0	0	0	0	1	0	1	6	5	12	6.00	1.89	4492
"Josh Smoker RP  LAD"	21.1	21	0	0	0	0	1	0	0	24	13	25	5.48	1.78	4493
"Miguel Almonte RP  LAA"	3.0	3	0	0	0	0	0	0	0	2	2	5	12.00	2.33	4496
"Yennsy Diaz RP  TOR"	0.2	1	0	0	0	0	0	0	0	0	4	1	27.00	7.50	4499
"Eric Stout RP  SD"	1.1	2	0	0	0	0	0	0	0	1	1	4	20.25	3.75	4500
"Miguel Del Pozo RP  PIT"	4.2	8	0	0	0	0	0	0	0	6	4	5	11.57	1.93	4501
"P.J. Conlon SP  NYM"	4.0	2	1	0	0	0	0	0	0	2	1	8	9.00	2.25	4502
"Jacob Nix SP  SD"	21.1	4	4	2	0	1	2	0	0	10	6	26	6.75	1.50	4505
"Braden Shipley RP  KC"	10.0	4	1	0	0	0	0	0	0	7	6	12	6.30	1.80	4506
"Jake Buchanan RP  OAK"	4.2	2	0	0	0	0	0	0	0	1	2	8	7.71	2.14	4510
"Logan Allen RP  CLE"	27.2	9	4	2	0	2	3	0	0	17	13	36	6.18	1.77	4512
"Reymin Guduan RP  LAD"	8.1	11	0	0	0	0	0	0	0	9	5	11	7.56	1.92	4514
"Dovydas Neverauskas RP  PIT"	20.2	20	0	0	0	0	0	0	1	18	8	23	6.53	1.50	4518
"Keury Mella RP  ARI"	5.2	3	0	0	0	0	0	0	0	4	4	8	7.94	2.12	4520
"Tyler Cloyd SP  TB"	6.1	3	0	0	0	0	0	0	0	5	3	9	8.53	1.89	4526
"Daniel Gossett SP  OAK"	38.2	8	8	3	0	1	5	0	0	28	13	47	5.82	1.55	4527
"Trevor Oaks SP  SF"	6.2	2	1	0	0	0	1	0	0	5	3	10	8.10	1.95	4529
"Brandon Finnegan SP  CIN"	11.1	3	3	0	0	0	1	0	0	10	9	12	6.35	1.85	4530
"Mike Zagurski RP  CHC"	0.2	1	0	0	0	0	0	0	0	1	1	2	54.00	4.50	4532
"Pedro Payano SP  NYM"	22.0	6	4	0	0	1	2	0	0	17	15	26	5.73	1.86	4537
"Jordan Romano RP  TOR "	15.1	17	0	0	0	0	2	0	0	21	9	17	7.63	1.70	4539
"Ubaldo Jimenez SP  COL"	47.2	10	8	2	0	2	4	0	0	46	19	56	6.80	1.57	4543
"Jimmy Yacabonis RP  SD"	34.0	18	4	0	0	1	1	0	0	25	19	36	5.82	1.62	4545
"Justus Sheffield SP  SEA "	19.1	6	4	0	0	0	0	0	0	18	10	24	5.59	1.76	4547
"Jose Fernandez RP  ATL"	7.0	8	0	0	0	0	0	0	0	4	4	8	9.00	1.71	4548
"Trevor Kelley RP  PHI"	8.1	10	0	0	0	0	3	0	0	6	5	9	8.64	1.68	4549
"Kyle McGowin RP  WAS"	12.0	6	1	0	0	0	0	0	0	13	4	14	9.00	1.50	4550
"Robert Dugger SP  MIA"	34.1	7	7	3	0	0	4	0	0	25	17	33	5.77	1.46	4551
"Brad Goldberg RP  ARI"	4.0	4	0	0	0	0	0	0	0	1	5	5	9.00	2.50	4552
"Cody Carroll RP  BAL"	8.2	8	0	0	0	0	1	0	0	8	6	10	8.31	1.85	4555
"David Hess SP  BAL"	91.2	22	16	5	0	2	10	0	0	71	34	100	5.89	1.46	4556
"Jose Ruiz RP  CHW"	14.2	15	0	0	0	0	1	0	0	14	9	20	5.52	1.98	4558
"Chris Rowley RP  MIN"	6.1	3	1	0	0	0	1	0	0	4	4	9	8.53	2.05	4560
"Ross Detwiler SP  CHW"	38.0	10	6	1	0	2	3	0	0	24	14	47	6.39	1.61	4561
"Elvis Luciano RP  TOR"	33.2	25	0	0	0	1	0	0	0	27	24	36	5.35	1.78	4562
"Chris Beck RP  STL"	33.0	26	0	0	0	1	0	0	0	21	18	36	5.73	1.64	4564
"Preston Guilmet RP  MIN"	5.0	4	0	0	0	0	0	0	0	4	2	9	10.80	2.20	4565
"Mike Wright RP  BAL"	46.1	27	1	0	0	1	1	0	0	44	18	57	6.02	1.62	4567
"Huascar Ynoa RP  ATL"	3.0	2	0	0	0	0	0	0	0	3	1	6	18.00	2.33	4569
"Wes Parsons RP  COL "	20.0	16	0	0	0	0	2	0	0	14	16	19	5.40	1.75	4571
"Ruben Alaniz RP  CIN"	15.2	12	0	0	0	1	0	0	0	13	7	19	9.19	1.66	4574
"James Bourque RP  WAS"	0.2	1	0	0	0	0	0	0	0	0	2	3	54.00	7.50	4575
"Austen Williams RP  WAS "	5.0	6	0	0	0	0	0	0	0	4	4	8	10.80	2.40	4576
"Yefry Ramirez RP  NYM"	30.0	10	4	0	0	0	3	0	0	30	17	31	6.30	1.60	4577
"Odrisamer Despaigne SP  CIN"	37.0	13	5	2	0	1	3	0	0	24	17	44	5.59	1.65	4578
"Luis Ortiz SP  BAL"	2.2	2	1	0	0	0	1	0	0	2	4	6	13.50	3.75	4579
"Aaron Barrett RP  WAS"	2.1	3	0	0	0	0	0	0	0	1	4	5	15.43	3.86	4580
"Ryan Feierabend SP  TOR"	5.2	2	1	0	1	0	1	0	0	4	1	11	11.12	2.12	4581
"Brett Kennedy SP  SD "	13.1	3	3	0	0	0	1	0	0	9	6	18	6.75	1.80	4582
"Kyle Dowdy RP  CLE"	22.1	13	1	0	0	2	1	0	1	17	18	26	7.25	1.97	4584
"Brian Ellington RP  BOS"	15.0	14	0	0	0	0	0	0	0	16	12	16	7.20	1.87	4585
"Casey Lawrence RP  MIN"	26.1	13	1	0	0	1	1	0	0	22	12	35	6.49	1.78	4586
"Stephen Nogosek RP  NYM"	6.2	7	0	0	0	0	1	0	0	6	2	12	10.80	2.10	4588
"Kyle Wright SP  ATL "	12.2	6	2	0	0	0	2	0	0	12	10	14	7.82	1.89	4589
"Tanner Anderson SP  OAK"	16.2	6	2	0	0	0	2	0	0	12	8	22	6.48	1.80	4590
"Kyle Zimmer RP  KC"	6.0	5	0	0	0	0	0	0	0	6	6	9	10.50	2.50	4591
"Ricardo Pinto RP  SF"	10.2	9	0	0	0	0	1	0	1	8	6	14	8.44	1.88	4592
"Kyle Bird RP  TEX"	12.2	12	0	0	0	0	0	1	0	10	15	11	7.82	2.05	4594
"Bryan Garcia RP  DET"	6.2	7	0	0	0	0	0	0	1	7	5	9	12.15	2.10	4595
"Kevin Quackenbush RP  WAS"	11.2	10	0	0	0	0	1	0	0	10	7	15	8.49	1.89	4596
"Taylor Hearn SP  TEX"	0.1	1	1	0	0	0	1	0	0	0	4	3	108.00	21.00	4597
"Adrian Morejon RP  SD"	8.0	5	2	0	0	0	0	0	0	9	3	15	10.12	2.25	4598
"Rico Garcia SP  SF"	6.0	2	1	0	0	0	1	0	0	2	5	9	10.50	2.33	4599
"Pedro Araujo RP  BAL"	14.1	10	0	0	0	0	2	0	0	14	10	16	8.16	1.81	4600
"Rookie Davis RP  PIT"	11.2	4	2	0	0	0	1	0	0	10	7	17	7.71	2.06	4601
"Eric Skoglund SP  KC"	36.1	9	7	2	0	1	4	0	0	22	13	42	6.69	1.51	4602
"Austin Adams RP  MIN"	16.2	15	0	0	0	0	0	0	0	14	13	18	7.02	1.86	4603
"Walker Lockett RP  NYM"	12.2	4	2	0	0	0	1	0	0	9	5	18	8.53	1.82	4605
"Gerson Bautista RP  SEA"	6.2	6	1	0	0	0	1	0	0	5	7	10	10.80	2.55	4606
"Bryan Mitchell SP  CHW"	35.1	12	4	1	0	1	2	0	0	18	19	42	5.60	1.73	4607
"Tom Eshelman RP  BAL"	36.0	10	4	0	0	1	2	0	0	22	11	47	6.50	1.61	4608
"Matt Wotherspoon RP  BAL"	4.2	2	0	0	0	0	0	0	0	2	2	10	15.43	2.57	4609
"Josh Rogers RP  BAL "	13.0	4	2	0	0	0	2	0	0	6	6	18	8.31	1.85	4610
"Evan Phillips RP  BAL"	20.0	17	0	0	0	0	1	0	0	24	15	22	8.10	1.85	4611
"Gregory Soto RP  DET "	28.2	16	4	0	0	0	2	0	0	22	16	37	5.65	1.85	4612
"Chance Adams RP  KC"	16.2	8	0	0	0	0	1	0	0	14	8	24	8.10	1.92	4613
"Ben Meyer RP  MIA"	9.1	6	0	0	0	0	0	0	0	4	7	13	10.61	2.14	4614
"Alex McRae RP  CHW"	16.2	6	1	0	0	0	2	0	0	12	10	22	8.10	1.92	4615
"Richard Lovelady RP  KC"	20.0	25	0	0	0	0	3	0	1	17	8	30	7.65	1.90	4616
"Brock Burke SP  TEX "	26.2	6	6	3	0	0	2	0	0	14	11	30	7.42	1.54	4617
"Mitch Keller SP  PIT "	48.0	11	11	1	0	1	5	0	0	65	16	72	7.12	1.83	4618
"Manny Banuelos SP  SEA"	50.2	16	8	0	0	3	4	0	0	44	33	60	6.93	1.84	4619
"Shelby Miller RP  TEX "	27.1	9	5	0	0	1	3	0	0	23	16	34	7.90	1.83	4620
"James Marvel SP  PIT"	17.1	4	4	0	0	0	3	0	0	9	6	25	8.31	1.79	4621
"Parker Markel RP  LAA"	22.0	20	0	0	0	0	1	0	0	24	17	26	7.77	1.95	4622
"Nick Margevicius SP  SEA"	57.0	17	12	1	0	2	6	0	0	42	19	73	6.79	1.61	4623
"Glenn Sparkman SP  KC"	58.1	16	9	2	0	1	5	0	0	36	19	73	6.02	1.58	4624
"Matt Hall RP  BOS"	15.2	10	0	0	0	0	0	0	0	16	9	24	9.19	2.11	4625
"Montana DuRapau RP  PIT"	17.1	14	2	0	0	0	1	0	0	22	9	27	9.35	2.08	4626
"Mike Shawaryn RP  BOS"	20.1	14	0	0	0	0	0	0	0	29	13	26	9.74	1.92	4627
"Hector Noesi RP  PIT"	27.2	12	4	0	0	0	3	0	0	24	14	30	8.46	1.59	4628
"Zac Reininger RP  DET"	19.2	18	0	0	0	0	1	0	0	13	9	29	8.24	1.93	4629
"Chris Flexen RP  NYM"	22.2	9	4	0	0	1	4	0	0	16	18	30	7.94	2.12	4630
"Burch Smith RP  OAK"	49.2	28	3	0	0	0	4	0	0	48	27	58	6.52	1.71	4631
"Reed Garrett RP  DET"	15.1	13	0	0	0	0	0	0	1	10	13	24	8.22	2.41	4632
"Ryan Carpenter SP  DET"	31.1	8	7	0	0	1	4	0	0	20	8	48	8.62	1.79	4633
"Dylan Covey SP  TB"	83.1	21	15	3	0	2	10	0	0	58	38	96	6.59	1.61	4634
"Jose Suarez SP  LAA"	81.0	19	15	0	0	2	6	0	0	72	33	100	7.11	1.64	4635
"Geoff Hartlieb RP  PIT"	35.0	29	0	0	0	0	1	0	0	38	18	52	9.00	2.00	4636
"Tayler Scott RP  BAL"	16.1	13	2	0	0	0	0	0	0	14	11	31	14.33	2.57	4637
"Peter Lambert SP  COL "	89.1	19	19	3	0	3	7	0	0	57	36	119	7.25	1.74	4638
"Justin Topa RP  MIL"	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Jhon Peluffo RP  CLE"	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Dany Jimenez P  SF"	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Kyle Dohy RP  PHI"	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Jayson McKinley RP  ARI"	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Kyle Bradish SP  LAA"	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Ben Brecht SP  TB"	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Jairo Lopez SP  HOU"	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Ronel Blanco RP  HOU"	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Josh Fleming P  TB"	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Markus Solbach RP  LAD"	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Thad Ward SP  BOS"	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Blake Rivera SP  SF"	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Robert Broom RP  CLE"	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Konnor Pilkington SP  CHW"	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Matt Pidich RP  CIN"	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Mario Sanchez RP  WAS"	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Adrian Alcantara SP  KC"	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Aaron Leasher RP  SD"	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Cole Stapler RP  ARI"	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Elvin Rodriguez P  DET"	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Sam Clay P  MIN"	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Scott Moss SP  CLE"	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Victor Gonzalez RP  LAD"	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Chase Johnson P  SD"	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Erich Uelmen SP  CHC"	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Gus Varland SP  OAK"	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Thomas Jankins P  MIL"	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Ryan Lillie RP  CIN"	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Wandisson Charles P  OAK"	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Karl Kauffmann SP  COL"	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Steven Wilson P  SD"	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Collin Kober RP  SEA"	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Yoan Aybar RP  BOS"	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Andro Cutura RP  MIN"	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Addison Russ RP  PHI"	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Matt Milburn RP  OAK"	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Paul Campbell P  TB"	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Michael Burrows SP  PIT"	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Zach Haake SP  KC"	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Rio Gomez RP  BOS"	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Tyler Baum SP  OAK"	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Levi Kelly SP  ARI"	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Chris Vallimont SP  MIN"	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Scott Boches P  SEA"	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Oliver Ortega SP  LAA"	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Tyler Zombro P  TB"	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Ryne Inman RP  SEA"	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Tejay Antone SP  CIN"	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Hyun-il Choi SP  LAD"	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Nivaldo Rodriguez SP  HOU"	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Victor Vodnik RP  ATL"	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Angel Rondon SP  STL"	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Tony Dibrell SP  NYM"	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Griffin Jax RP  MIN"	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Vince Arobio RP  CHW"	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Blake Cederlind RP  PIT"	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Sam Delaplane RP  SEA"	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"John Doxakis SP  TB"	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Nick Raquet SP  WAS"	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"William English SP  LAA"	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Edwar Colina P  MIN"	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Bennett Sousa RP  CHW"	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Joe Shaw RP  NYM"	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Kwang Hyun Kim SP  STL"	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Raffi Vizcaino RP  SF"	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Kendall Williams SP  TOR"	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Erik Miller SP  PHI"	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Alex Vesia RP  MIA"	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Ryne Nelson SP  ARI"	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Cole Sands SP  MIN"	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Josh Lindblom RP  MIL "	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Dayeison Arias RP  SEA"	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Jason Bahr RP  TEX"	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Matt Brill RP  ARI"	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Lake Bachar P  SD"	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Aaron Shortridge SP  PIT"	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Aaron Pinto RP  CLE"	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Cody Bolton SP  PIT"	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Phoenix Sanders P  TB"	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Adam Hill SP  SEA"	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Jacob Heatherly SP  CIN"	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Zach Warren RP  PHI"	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Aaron Fletcher RP  SEA"	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Jimmy Lewis SP  LAD "	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Tyler Zuber RP  KC"	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Cristopher Sanchez RP  PHI"	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Julian Garcia RP  PHI"	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Colton Eastman RP  PHI"	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Kyle Cody SP  TEX"	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Bryan Dobzanski RP  STL"	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Eli Lingos RP  CLE"	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Zach Hess P  DET"	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Humberto Mejia SP  MIA"	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Jonathan Teaney RP  CLE"	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Miguel Yajure SP  NYY"	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Tim Cate SP  WAS"	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Aaron Phillips RP  SF"	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Jakob Hernandez RP  PHI"	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Ramon Santos RP  STL"	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Jayson Schroeder SP  HOU"	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Jose Quezada RP  SD"	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Kurt Hoekstra RP  ATL"	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Noah Davis SP  CIN"	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Samuel Reyes RP  PIT"	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Austin Ross P  PHI"	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Hogan Harris SP  OAK"	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Yohan Ramirez P  SEA"	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Bryan Baker P  TOR"	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Matthew Thompson SP  CHW"	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Paul Richan SP  DET"	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Caleb Simpson P  CHC"	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Jhonatan German RP  WAS"	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Ryan Feltner SP  COL"	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Anthony Vizcaya RP  LAD"	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Alexander Vizcaino P  NYY"	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Jordan Humphreys SP  NYM"	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Cameron Gann RP  ARI"	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Stephen Woods P  KC "	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Davis Martin RP  CHW"	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Jared Solomon SP  CIN"	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Chase Shugart SP  BOS"	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Jack Labosky RP  TB"	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Trey Riley SP  ATL"	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Rony Garcia SP  DET"	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Brandon Williamson SP  SEA"	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Colin McKee RP  HOU"	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Daniel Castano RP  MIA"	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
"Glenn Otto RP  NYY"	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	9999
